SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
Obs#,Time,Date,configName,configAuthor,remark,Population,Plant,Top or Bottom,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
9,12:47:56,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,14,Top,-0.004966426,1.88847648,-0.004979521,-0.044704995,1.273085,1.275583,2.168299191,0.895214191,12.576455,12.551831,21.37729657,0.4417875,7.500000,53.15,53.26,20.33,18.73,18.73,101.43,79.2,79.7,-0.6,244,4.107,12:41:49,2025-03-28,-0.48,1,0.000,0.001,-9999.000,-0.001,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.486217,2.524690,1.057922,0.757416,0.328797,-0.017040,0.242835,0.321273,53.413509,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
10,12:48:35,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,14,Bottom,0.006399932,1.89584912,0.0063784,0.055189931,1.274527,1.271459,2.137309557,0.862782557,12.536511,12.566757,21.07384694,0.4417875,7.500000,53.44,53.31,20.26,18.50,18.5,101.42,79.6,79.6,-0.1,12,4.103,12:41:49,2025-03-28,-0.48,1,-0.000,-0.000,0.003,0.000,-0.013,-0.024,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.486303,2.525115,1.060239,0.757272,0.329691,-0.018894,0.244534,0.117555,53.016186,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
11,12:54:04,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,4,Top,0.013701884,1.9032,0.013603944,0.138819692,1.276709,1.269031,2.293383156,1.016674156,12.512264,12.587960,22.61273078,0.4417875,7.500000,53.18,52.86,20.37,19.63,19.63,101.42,80.0,77.5,3.1,200,4.102,12:53:49,2025-03-28,-0.34,1,0.001,-0.001,-9999.000,-0.002,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.485660,2.524514,1.062872,0.752766,0.328310,-0.007447,0.261308,0.282927,51.568508,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
12,12:54:17,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,4,Bottom,0.005693144,1.90503432,0.005676181,0.06139697,1.267522,1.264130,2.345160337,1.077638337,12.463568,12.497008,23.12097345,0.4417875,7.500000,52.81,52.67,20.36,19.99,19.99,101.43,80.1,79.7,0.4,106,4.098,12:53:49,2025-03-28,-0.34,1,0.000,0.001,-9999.000,0.001,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.485390,2.523976,1.063622,0.757405,0.328348,-0.003450,0.261932,0.199904,51.506996,0.000146,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
13,12:58:55,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,7,Top,0.010234272,1.89584912,0.010179321,0.179714407,1.267906,1.257918,3.020254387,1.752348387,12.405506,12.504002,29.78554623,0.4417875,7.500000,52.60,52.19,20.43,24.14,24.14,101.40,79.6,79.7,-0.0,2016,4.098,12:53:49,2025-03-28,-0.34,1,-0.000,-0.000,-9999.000,-0.000,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484703,2.523658,1.060821,0.757337,0.327441,0.043577,0.275581,1.874391,50.727726,0.000145,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
14,12:59:05,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,7,Bottom,0.002464754,1.89216552,0.002461548,0.029440207,1.261258,1.259618,2.451796106,1.190538106,12.422208,12.438385,24.17944877,0.4417875,7.500000,52.29,52.22,20.45,20.71,20.71,101.40,79.4,79.5,-0.2,140,4.095,12:53:49,2025-03-28,-0.34,1,-0.000,-0.000,-9999.000,-0.003,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484744,2.523199,1.058836,0.757021,0.327281,0.003778,0.276028,0.229657,50.690887,0.000133,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
15,13:03:22,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,6,Top,0.008609818,1.90136432,0.008571006,0.09742748,1.252350,1.246954,2.384662622,1.132312622,12.293921,12.347126,23.51042711,0.4417875,7.500000,52.06,51.83,20.40,20.26,20.26,101.43,79.9,79.6,0.3,1031,4.094,12:53:49,2025-03-28,-0.34,1,-0.001,-0.001,-9999.000,-0.007,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484212,2.522874,1.062483,0.757268,0.327845,-0.000806,0.286362,1.010920,49.850464,0.000132,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
16,13:03:34,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,6,Bottom,0.002838373,1.89768888,0.002834134,0.031699212,1.254301,1.252541,2.368499283,1.114198283,12.348667,12.366021,23.35107249,0.4417875,7.500000,52.15,52.08,20.40,20.15,20.15,101.43,79.7,79.7,0.1,83,4.091,12:53:49,2025-03-28,-0.34,1,-0.000,0.000,-9999.000,0.001,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484561,2.523017,1.061467,0.757380,0.327914,-0.001953,0.286727,0.179716,49.772858,0.000129,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
17,13:08:58,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,5,Top,0.021092052,1.90136432,0.020860642,0.260470399,1.251328,1.236900,2.494398464,1.243070464,12.194410,12.336654,24.59231454,0.4417875,7.500000,52.53,51.93,20.24,20.99,20.99,101.43,79.9,79.5,0.6,769,4.090,13:08:34,2025-03-28,-0.03,1,-0.001,-0.001,-0.002,-0.005,-0.004,-0.007,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484382,2.523153,1.062747,0.756889,0.329968,0.009270,0.300146,0.781374,48.609852,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
18,13:09:38,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,5,Bottom,0.026616506,1.894008,0.026247648,0.261948689,1.254774,1.240192,2.249602888,0.994828888,12.227617,12.371383,22.17887102,0.4417875,7.500000,52.85,52.24,20.19,19.32,19.32,101.43,79.5,79.9,-0.5,121,4.085,13:08:34,2025-03-28,-0.03,1,0.001,0.001,-9999.000,-0.005,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484832,2.523632,1.059608,0.757761,0.330690,-0.008930,0.301620,0.213336,48.442123,0.000133,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
19,13:14:54,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,8,Top,0.019852594,1.89768888,0.019647057,0.176502491,1.245565,1.235765,2.141329528,0.895764528,12.185285,12.281921,21.1155658,0.4417875,7.500000,53.76,53.33,19.80,18.53,18.53,101.41,79.7,79.8,-0.1,704,4.085,13:08:34,2025-03-28,-0.03,1,0.000,-0.001,-9999.000,0.001,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.486444,2.525027,1.061121,0.757558,0.335935,-0.013247,0.313760,0.724382,47.410011,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
20,13:15:12,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,8,Bottom,0.022377558,1.894008,0.022116256,0.213517416,1.252375,1.240490,2.214831606,0.962456606,12.231732,12.348920,21.83821343,0.4417875,7.500000,54.04,53.52,19.80,19.07,19.07,101.42,79.5,79.3,0.2,222,4.082,13:08:34,2025-03-28,-0.03,1,-0.001,-0.001,-9999.000,-0.004,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.486708,2.525431,1.059829,0.756601,0.335882,-0.007254,0.314271,0.301519,47.338486,0.000131,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
21,13:19:59,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,11,Top,0.026109655,1.89768888,0.025755297,0.227284378,1.246528,1.233910,2.126621972,0.880093972,12.168104,12.292542,20.97053517,0.4417875,7.500000,53.05,52.51,20.02,18.42,18.42,101.41,79.7,79.4,0.3,145,4.081,13:19:50,2025-03-28,-0.37,1,-0.000,-0.001,-9999.000,-0.003,-0.009,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.485251,2.524456,1.061152,0.756828,0.332907,-0.016972,0.323360,0.234239,46.278118,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
22,13:20:16,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,11,Bottom,0.000146332,1.89032168,0.000146321,0.001253837,1.237479,1.237409,2.092210304,0.854731304,12.202104,12.202794,20.63120308,0.4417875,7.500000,52.79,52.79,19.98,18.16,18.16,101.41,79.3,79.6,-0.4,85,4.074,13:19:50,2025-03-28,-0.37,1,0.001,0.000,-9999.000,-0.006,-0.008,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.485644,2.524092,1.058811,0.757239,0.333426,-0.019447,0.323595,0.181450,46.205162,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
23,13:28:01,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,9,Top,-0.001171037,1.894008,-0.001171762,-0.012110844,1.281528,1.282202,2.310529765,1.029001765,12.649479,12.642834,22.79528181,0.4417875,7.500000,52.40,52.43,20.67,19.75,19.75,101.36,79.5,79.7,-0.2,225,4.074,13:19:50,2025-03-28,-0.37,1,-0.000,-0.000,-9999.000,-0.007,-0.007,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484985,2.523364,1.060106,0.757357,0.324363,-0.009626,0.339126,0.304153,45.667648,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
24,13:28:24,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,9,Bottom,-0.000388397,1.894008,-0.000388477,-0.003632305,1.280521,1.280723,2.212070369,0.931549369,12.634701,12.632708,21.82174578,0.4417875,7.500000,52.32,52.32,20.68,19.05,19.05,101.37,79.5,80.1,-0.8,172,4.068,13:19:50,2025-03-28,-0.37,1,-0.001,0.000,-9999.000,0.003,-0.008,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484833,2.523234,1.059627,0.758270,0.324176,-0.017573,0.339406,0.257703,45.507431,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
25,13:36:51,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,10,Top,0.003726527,1.89032168,0.003719195,0.040525278,1.279559,1.277300,2.364107793,1.084548793,12.601178,12.623470,23.32387325,0.4417875,7.500000,51.93,51.83,20.79,20.12,20.12,101.36,79.3,80.0,-0.9,405,4.068,13:36:43,2025-03-28,-0.39,1,-0.000,0.001,-9999.000,-0.000,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484126,2.522671,1.058551,0.758058,0.322762,-0.006839,0.353992,0.462384,43.913483,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
26,13:37:28,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,10,Bottom,0.022442075,1.894008,0.022179273,0.2297952,1.290563,1.277784,2.322023157,1.031460157,12.606428,12.732501,22.9086736,0.4417875,7.500000,52.31,51.79,20.81,19.83,19.83,101.36,79.5,79.3,0.2,180,4.066,13:36:43,2025-03-28,-0.39,1,0.000,-0.000,-9999.000,-0.002,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484064,2.523223,1.059830,0.756641,0.322513,-0.010329,0.355057,0.265076,43.852329,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
27,13:40:21,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,2.2,Top,-0.005324445,1.90136432,-0.005339397,-0.044078651,1.232259,1.234700,2.055698707,0.823439707,12.177733,12.153657,20.27516232,0.4417875,7.500000,51.77,51.87,20.23,17.88,17.88,101.39,79.9,79.8,0.1,161,4.065,13:36:43,2025-03-28,-0.39,1,-0.001,0.000,-9999.000,-0.003,-0.006,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484310,2.522579,1.062245,0.757553,0.330128,-0.025282,0.358124,0.248374,43.203949,0.000134,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
28,13:40:34,2025-03-28,Petal_2025_low,glb and ks,,Pt. Conception,2.2,Bottom,-0.002669797,1.89216552,-0.002673569,-0.022564557,1.236178,1.237435,2.077799187,0.841621187,12.205641,12.193239,20.49515868,0.4417875,7.500000,52.10,52.15,20.18,18.05,18.05,101.38,79.4,73.3,7.7,122,4.055,13:36:43,2025-03-28,-0.39,1,0.001,0.001,-9999.000,0.003,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484713,2.523070,1.059221,0.743989,0.330811,-0.022826,0.357972,0.213836,43.149231,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
